file_path,set,label,edge_density,contrast,homogeneity,energy,correlation,entropy,mean_L,mean_A,mean_B,corrosion_area_fraction
/content/split/unzipped/split/test/CORROSION/0c9e7d5e49.jpg,test,CORROSION,0.2313690185546875,4259.270542828685,0.08744785416001062,0.04348370485513271,0.6079580785886848,7.2409251379141635,125.57542419433594,145.19085693359375,148.95196533203125,0.41937255859375
/content/split/unzipped/split/test/CORROSION/0e0cf2b5b5.jpg,test,CORROSION,0.1772308349609375,1952.5476687001994,0.07313188066859745,0.014089213758016743,0.8151017657986496,7.303700845161462,97.28413391113281,128.8676300048828,130.2867889404297,0.447479248046875
/content/split/unzipped/split/test/CORROSION/0e44719f5f.jpg,test,CORROSION,0.1713714599609375,1095.2117623256975,0.08487482968355031,0.010488588556014474,0.8988371384432002,7.653662951265168,124.88697814941406,127.86897277832031,133.8565673828125,0.4567413330078125
/content/split/unzipped/split/test/CORROSION/1.jpg,test,CORROSION,0.18927001953125,2396.384073082669,0.053237160766565525,0.012257885419046552,0.774912541965964,7.2740820623441,127.16972351074219,127.105224609375,129.44692993164062,0.4457855224609375
/content/split/unzipped/split/test/CORROSION/1162038d88.jpg,test,CORROSION,0.1585845947265625,2470.659704930279,0.07578435790420367,0.010853564251964255,0.7725190040851123,7.475485773325367,112.66203308105469,133.7064971923828,135.6910858154297,0.43115234375
/content/split/unzipped/split/test/CORROSION/1315ce3605.jpg,test,CORROSION,0.0755615234375,754.3291832669323,0.1408747976763138,0.017243150167107982,0.9301522865122057,7.308767594253021,118.99122619628906,133.1030731201172,143.87777709960938,0.467010498046875
/content/split/unzipped/split/test/CORROSION/14a26f5e92.jpg,test,CORROSION,0.3617706298828125,6508.934714267929,0.039685365267107336,0.02469351246637027,0.3934220723895357,5.694140395484206,116.97685241699219,141.85621643066406,136.65684509277344,0.222869873046875
/content/split/unzipped/split/test/CORROSION/158b4bfd82.jpg,test,CORROSION,0.3358917236328125,4338.710034860558,0.09894628559509372,0.04181824610818492,0.5970580566082038,5.321855172955985,112.132568359375,145.0298614501953,148.58433532714844,0.2589569091796875
/content/split/unzipped/split/test/CORROSION/16dd923aa3.jpg,test,CORROSION,0.1629791259765625,1578.623303660359,0.08036837959881274,0.01098905311960659,0.8543300296659501,7.518806620148683,132.76406860351562,135.24600219726562,145.39808654785156,0.448089599609375
/content/split/unzipped/split/test/CORROSION/17464ab084.jpg,test,CORROSION,0.0919952392578125,2423.7178473605577,0.3102475619748979,0.09318782751020636,0.7866316219116217,5.785135053093022,150.84121704101562,113.63792419433594,118.23439025878906,0.4636383056640625
/content/split/unzipped/split/test/CORROSION/1fb4359fd4.jpg,test,CORROSION,0.1275177001953125,2152.4975410856573,0.06773546775321408,0.014125726120505113,0.8057725912871038,7.667095000124464,104.37838745117188,134.15162658691406,135.94007873535156,0.464874267578125
/content/split/unzipped/split/test/CORROSION/2.jpg,test,CORROSION,0.2024688720703125,1657.772830552789,0.0851610829217266,0.014615940307271449,0.8445104749293413,7.138444378737446,98.85971069335938,134.19842529296875,138.45355224609375,0.4202880859375
/content/split/unzipped/split/test/CORROSION/202c9f539f.jpg,test,CORROSION,0.25970458984375,3512.2995517928284,0.12244565887798457,0.06738851102968639,0.6815943265211202,7.054374037665682,143.23223876953125,133.0365753173828,130.23867797851562,0.312408447265625
/content/split/unzipped/split/test/CORROSION/29c73e79c6.jpg,test,CORROSION,0.154266357421875,1712.85422373008,0.06951984700650687,0.011044542082307228,0.8429109596349776,7.3995519879835685,123.46650695800781,131.04437255859375,129.6106414794922,0.447662353515625
/content/split/unzipped/split/test/CORROSION/2ac4c4a106.jpg,test,CORROSION,0.26580810546875,2470.1714392430276,0.05544753512615435,0.00895512816936522,0.7708707564541065,7.61140072108539,112.18881225585938,132.39215087890625,149.2511749267578,0.4118499755859375
/content/split/unzipped/split/test/CORROSION/2b1faa5b35.jpg,test,CORROSION,0.1488494873046875,2403.6955926294822,0.19109577736875938,0.08827970298455753,0.7847656996163742,5.938758958221307,128.7769317626953,123.00498962402344,131.2166290283203,0.3516082763671875
/content/split/unzipped/split/test/CORROSION/2e1e20ca5a.jpg,test,CORROSION,0.1375579833984375,1604.8521538844623,0.09441628074832212,0.012722192741656905,0.8530524134961154,7.531705281998989,149.9578399658203,128.88494873046875,131.8038787841797,0.4339447021484375
/content/split/unzipped/split/test/CORROSION/2fc8299068.jpg,test,CORROSION,0.145965576171875,1896.8693040338649,0.21147146977528858,0.05848496708826262,0.8241271398055728,6.92404953380494,131.30807495117188,129.73968505859375,126.52619934082031,0.4261627197265625
/content/split/unzipped/split/test/CORROSION/3.jpg,test,CORROSION,0.1754913330078125,2253.5208696464147,0.0849958197972308,0.011797123210526837,0.7900980785631003,7.433672689524766,111.73307800292969,134.55703735351562,133.36154174804688,0.45245361328125
/content/split/unzipped/split/test/CORROSION/322f8682a7.jpg,test,CORROSION,0.3069915771484375,3623.842769546814,0.03653529637205295,0.008555400984449745,0.6663161986290853,7.388291913366064,147.52325439453125,137.63189697265625,162.9144287109375,0.383880615234375
/content/split/unzipped/split/test/CORROSION/340397f754.jpg,test,CORROSION,0.2350616455078125,3711.217209287849,0.05260927340465601,0.011766410878621686,0.6547649596327784,7.094115456630055,148.03988647460938,130.58822631835938,136.17552185058594,0.405487060546875
/content/split/unzipped/split/test/CORROSION/34e2a842b1.jpg,test,CORROSION,0.305389404296875,5409.260427041833,0.03650505310703958,0.012273183879481533,0.5104748881574964,6.831879936553024,133.57766723632812,129.21690368652344,130.75779724121094,0.3528594970703125
/content/split/unzipped/split/test/CORROSION/372dbe37ec.jpg,test,CORROSION,0.10870361328125,1265.1381660856573,0.11235742724940385,0.02580728487178106,0.8846248143626749,7.144218389179212,140.3293914794922,126.55641174316406,115.5469970703125,0.4661865234375
/content/split/unzipped/split/test/CORROSION/3abdb1307c.jpg,test,CORROSION,0.2790985107421875,5808.598200946215,0.024950263297373005,0.12033499698794498,0.5146871091648216,5.88280516477383,220.22080993652344,130.95684814453125,132.4969940185547,0.4239501953125
/content/split/unzipped/split/test/CORROSION/3dbf0ea27a.jpg,test,CORROSION,0.1568450927734375,1220.210517305777,0.22301172262814847,0.03165474815624956,0.8882448854717032,7.06090859883425,127.2998046875,128.2826690673828,115.12088012695312,0.476318359375
/content/split/unzipped/split/test/CORROSION/4201355221.jpg,test,CORROSION,0.1028900146484375,1719.3382874750996,0.2206510228877453,0.026255014850092594,0.8429532250865911,7.319360705288226,143.18304443359375,127.49822998046875,114.66279602050781,0.4796142578125
/content/split/unzipped/split/test/CORROSION/46593987b5.jpg,test,CORROSION,0.0721588134765625,505.68060570219114,0.36119171509209963,0.19447429662818713,0.9610184124750786,6.412764840692612,127.7340087890625,127.37306213378906,129.46705627441406,0.5192718505859375
/content/split/unzipped/split/test/CORROSION/48c29837cd.jpg,test,CORROSION,0.13018798828125,1583.9913315488047,0.07698272261599376,0.010141832896946864,0.8528377087553402,7.661842780679389,114.82026672363281,139.52755737304688,137.79296875,0.478515625
/content/split/unzipped/split/test/CORROSION/4bcd31ae83.jpg,test,CORROSION,0.23077392578125,4399.99484873008,0.038821158447618354,0.009261293732922365,0.5956033388954284,7.286786766206531,125.92051696777344,173.42112731933594,136.02183532714844,0.435089111328125
/content/split/unzipped/split/test/CORROSION/4c4b0680b3.jpg,test,CORROSION,0.248291015625,4010.4305123256963,0.05956001587649941,0.014905730132178979,0.6327940090471227,7.173875086337079,165.54092407226562,121.23197937011719,127.26422119140625,0.3921051025390625
/content/split/unzipped/split/test/CORROSION/4f385ae012.jpg,test,CORROSION,0.30804443359375,5137.504622136455,0.042342382522065604,0.019996236994905946,0.5162349874653213,6.083067397988276,89.96322631835938,136.71688842773438,127.80390930175781,0.37030029296875
/content/split/unzipped/split/test/CORROSION/5a56e89b85.jpg,test,CORROSION,0.1959991455078125,1818.828451817729,0.06986688246241841,0.010445393211666914,0.8302137942693173,7.442320852170229,108.3516845703125,130.6690216064453,127.8980712890625,0.44097900390625
/content/split/unzipped/split/test/CORROSION/5b859cd0db.jpg,test,CORROSION,0.0757598876953125,618.9085532868526,0.2055452450636218,0.03573271733093964,0.9438115716269471,7.38428287765526,142.72076416015625,125.26126098632812,133.58314514160156,0.4898681640625
/content/split/unzipped/split/test/CORROSION/608e2e604f.jpg,test,CORROSION,0.3499908447265625,6951.995128859562,0.023818699956418866,0.010052650475442085,0.3495268523552354,6.92368734581852,139.09854125976562,142.05856323242188,149.3206787109375,0.1897430419921875
/content/split/unzipped/split/test/CORROSION/64a08b9541.jpg,test,CORROSION,0.26275634765625,2132.3593750000005,0.07178397958886873,0.012785326368452301,0.8027843409195203,7.540272844620506,124.27494812011719,141.55911254882812,142.49989318847656,0.4476776123046875
/content/split/unzipped/split/test/CORROSION/64fe4e2dba.jpg,test,CORROSION,0.2913360595703125,3083.242203062749,0.07328255168036601,0.02117586948917251,0.7156787072610402,7.525830195534786,145.55474853515625,144.3720245361328,145.4248504638672,0.3798828125
/content/split/unzipped/split/test/CORROSION/65acbd6cf9.jpg,test,CORROSION,0.055511474609375,1333.8148966633466,0.2007063178300076,0.02615450891188966,0.8773630530724116,7.140721444361411,147.52183532714844,140.62005615234375,170.897216796875,0.4763641357421875
/content/split/unzipped/split/test/CORROSION/6d38b4b29c.jpg,test,CORROSION,0.2345733642578125,3770.4291428037845,0.07756567518212579,0.012379494319749575,0.6518545027545818,7.167382299578433,74.109130859375,134.3083953857422,129.25433349609375,0.396636962890625
/content/split/unzipped/split/test/CORROSION/6e17cbf004.jpg,test,CORROSION,0.1002197265625,1300.017585906375,0.11270247982467027,0.017827225783963885,0.8798541572490266,7.314165343155238,114.8443603515625,129.78326416015625,129.34376525878906,0.4303436279296875
/content/split/unzipped/split/test/CORROSION/7109539101.jpg,test,CORROSION,0.3192901611328125,4578.76297933267,0.032677261718257966,0.009691176349392408,0.5803347347607636,7.106360773226388,148.65455627441406,128.83804321289062,125.69938659667969,0.3563079833984375
/content/split/unzipped/split/test/CORROSION/71dd2e0be4.jpg,test,CORROSION,0.288238525390625,5123.609125996016,0.03408658864126993,0.008107012243897746,0.5238762594534846,7.421472467164248,135.92930603027344,119.04481506347656,140.6201629638672,0.3755035400390625
/content/split/unzipped/split/test/CORROSION/733130aa0e.jpg,test,CORROSION,0.2279205322265625,3318.7659673804783,0.060558706428408604,0.019738529727824267,0.6972922845508297,6.452133693741545,187.87974548339844,129.46031188964844,129.30752563476562,0.40643310546875
/content/split/unzipped/split/test/CORROSION/747b53b1e0.jpg,test,CORROSION,0.176177978515625,2218.8228492280878,0.0724684387519472,0.01730606379324868,0.7977119131202205,6.936387669690906,144.86654663085938,136.9939422607422,141.3576202392578,0.442962646484375
/content/split/unzipped/split/test/CORROSION/75798a0671.jpg,test,CORROSION,0.069854736328125,535.6140282619524,0.3081140159418272,0.08031824846970011,0.9536226139843706,6.439624980013856,182.909912109375,128.08094787597656,126.82957458496094,0.5012664794921875
/content/split/unzipped/split/test/CORROSION/771462f858.jpg,test,CORROSION,0.2492523193359375,4848.6931181523905,0.04052392211980611,0.008736019924918776,0.5476501323906776,7.408838079425606,108.01905822753906,131.67579650878906,137.3389129638672,0.380859375
/content/split/unzipped/split/test/CORROSION/7c07fd1677.jpg,test,CORROSION,0.1411895751953125,1590.0500809262949,0.18168565250894542,0.02147473842057856,0.8527612871312796,7.251395191893398,129.01373291015625,128.33558654785156,131.06434631347656,0.4600982666015625
/content/split/unzipped/split/test/CORROSION/7f141fd774.jpg,test,CORROSION,0.187225341796875,3811.564741035858,0.09530881592119538,0.025488070055914754,0.6494624867803509,6.661424715151219,127.74217224121094,130.03909301757812,132.10606384277344,0.4581298828125
/content/split/unzipped/split/test/CORROSION/912c503240.jpg,test,CORROSION,0.2159576416015625,3721.2574389940246,0.10807519203657401,0.012418990820587828,0.6556771994764996,7.2715003364311395,80.84422302246094,125.3348388671875,127.94752502441406,0.393646240234375
/content/split/unzipped/split/test/CORROSION/9632f47b9d.jpg,test,CORROSION,0.188201904296875,2547.3628610557766,0.08692831045257433,0.011215927555133558,0.7655348958349452,7.468560951690804,121.77565002441406,130.1685028076172,130.89981079101562,0.42462158203125
/content/split/unzipped/split/test/CORROSION/9b11acfaf4.jpg,test,CORROSION,0.21356201171875,2906.2820592629487,0.06789574464529077,0.012075108771126839,0.7308531030109403,7.177073418294938,137.13961791992188,125.69879150390625,126.45314025878906,0.424163818359375
/content/split/unzipped/split/test/CORROSION/9e176bc6ac.jpg,test,CORROSION,0.119049072265625,1072.1978959163348,0.40648273640999855,0.2889124896822279,0.9300924709368651,5.655373017030966,148.65943908691406,133.78749084472656,132.7430877685547,0.637176513671875
/content/split/unzipped/split/test/CORROSION/9ff7d9a732.jpg,test,CORROSION,0.2217864990234375,1903.3377894671316,0.07104574289198813,0.011463182232446753,0.8246941597222988,7.346290175684068,109.82763671875,118.71170043945312,138.39476013183594,0.462890625
/content/split/unzipped/split/test/CORROSION/a03c3dda37.jpg,test,CORROSION,0.2937774658203125,5028.712384835659,0.03708169081711194,0.009145581568422512,0.5349239776566326,7.359938299496704,134.09271240234375,142.6180419921875,166.96151733398438,0.3350830078125
/content/split/unzipped/split/test/CORROSION/a1a6f4e349.jpg,test,CORROSION,0.164459228515625,2395.8940021165336,0.06819792546574188,0.013281668878260459,0.7774793340544914,7.519730624064753,104.70523071289062,138.87046813964844,150.98719787597656,0.4252471923828125
/content/split/unzipped/split/test/CORROSION/ade470e6be.jpg,test,CORROSION,0.1707305908203125,2618.5295847858565,0.0837799915811156,0.0118879030554897,0.7590081129543595,7.460646886531404,112.68077087402344,133.8109893798828,135.86268615722656,0.4166259765625
/content/split/unzipped/split/test/CORROSION/aef773005b.jpg,test,CORROSION,0.15179443359375,1346.2160109561755,0.08553611485921153,0.015544335159656723,0.875885419313724,7.433291055205917,131.75003051757812,130.7721405029297,127.35758972167969,0.441497802734375
/content/split/unzipped/split/test/CORROSION/aff551137f.jpg,test,CORROSION,0.283966064453125,3964.877552290837,0.03600105581344194,0.010519267172810405,0.6350769042416806,6.976155740793936,102.5650634765625,150.07855224609375,168.75006103515625,0.4087371826171875
/content/split/unzipped/split/test/CORROSION/bbacdc24ae.jpg,test,CORROSION,0.220916748046875,2680.7141278635468,0.15805610100328266,0.02272267679779776,0.753063760639686,7.269257751724679,123.22447204589844,125.84053039550781,121.42794799804688,0.3884735107421875
/content/split/unzipped/split/test/CORROSION/c08655224d.jpg,test,CORROSION,0.0876922607421875,1259.925252116534,0.15973358934155069,0.04212708955149454,0.8804824817634798,7.148866516732258,79.24607849121094,129.9477996826172,130.57301330566406,0.498291015625
/content/split/unzipped/split/test/CORROSION/c29ae6400f.jpg,test,CORROSION,0.3509063720703125,5956.350364168327,0.024968608266483606,0.0077186528439758114,0.45134464981444233,7.3292761594556355,144.36703491210938,131.66502380371094,135.70541381835938,0.315216064453125
/content/split/unzipped/split/test/CORROSION/c2ccc463a4.jpg,test,CORROSION,0.207000732421875,2285.6458696464147,0.10682363387571792,0.014995340611082592,0.789367879789016,7.602548213392054,127.71490478515625,132.9292755126953,132.60198974609375,0.4523162841796875
/content/split/unzipped/split/test/CORROSION/c7e68c7a74.jpg,test,CORROSION,0.354248046875,7486.6773686503975,0.03440324586486092,0.018950789560077647,0.298735043578111,6.147703971656953,165.88995361328125,124.5164794921875,134.44725036621094,0.2360382080078125
/content/split/unzipped/split/test/CORROSION/cd524ca0f2.jpg,test,CORROSION,0.3020782470703125,3122.934667579682,0.03883752598016728,0.007544667591995205,0.7116631706349394,7.636988816851736,126.82289123535156,130.29727172851562,136.69564819335938,0.3759002685546875
/content/split/unzipped/split/test/CORROSION/corrosion-protection-of-underwater-piles.jpg,test,CORROSION,0.2172088623046875,3588.1559698705178,0.04628201573094498,0.008424192368595176,0.6649482817804192,7.547961758405121,134.0451202392578,131.85865783691406,126.36219787597656,0.4205169677734375
/content/split/unzipped/split/test/CORROSION/d651efbf57.jpg,test,CORROSION,0.303955078125,2922.0138352838644,0.04784630969181366,0.018263355087129847,0.7323985175592871,6.342102272329506,142.33338928222656,136.8528594970703,131.58888244628906,0.3224639892578125
/content/split/unzipped/split/test/CORROSION/d6ab59c771.jpg,test,CORROSION,0.1802978515625,1797.1743806025897,0.07021148653268464,0.01163267341423287,0.8340971719692171,7.531377337496442,111.17277526855469,131.97073364257812,138.3785858154297,0.443115234375
/content/split/unzipped/split/test/CORROSION/de34a4f428.jpg,test,CORROSION,0.0620574951171875,593.8243432519921,0.3378910705281538,0.07874370453002888,0.947879989484826,6.156136927846674,160.81227111816406,127.01315307617188,111.8876953125,0.4968414306640625
/content/split/unzipped/split/test/CORROSION/df42dc0ae1.jpg,test,CORROSION,0.1192474365234375,795.1733534611553,0.24721289389968099,0.0547599611626233,0.9292872525995105,6.838054892267483,171.81492614746094,130.40341186523438,130.5575408935547,0.4981231689453125
/content/split/unzipped/split/test/CORROSION/e072f6c59f.jpg,test,CORROSION,0.085357666015625,739.8495860308765,0.12354761716012912,0.013978242492020005,0.9316704131788448,7.522550610125945,129.15744018554688,128.74269104003906,129.76380920410156,0.472198486328125
/content/split/unzipped/split/test/CORROSION/e11054a639.jpg,test,CORROSION,0.2462921142578125,3920.6661323456174,0.04953056328890938,0.010564258367232307,0.6385054207882036,7.145408934321405,147.57386779785156,130.19691467285156,123.06312561035156,0.38739013671875
/content/split/unzipped/split/test/CORROSION/e1697c81aa.jpg,test,CORROSION,0.086700439453125,1354.757205552789,0.25953818913525156,0.05532250822927079,0.8734144303117306,6.663122043860029,168.09185791015625,126.195556640625,124.29649353027344,0.4700164794921875
/content/split/unzipped/split/test/CORROSION/e29edcc487.jpg,test,CORROSION,0.372344970703125,5807.039280378487,0.027018947443289282,0.01182169299311529,0.4651132975968121,6.685714538854395,96.85006713867188,144.3679656982422,149.89996337890625,0.23944091796875
/content/split/unzipped/split/test/CORROSION/e54850e54e.jpg,test,CORROSION,0.1945343017578125,2103.9559262948205,0.05711818095017564,0.00980254927426716,0.8063889275654963,7.433425457747605,117.69911193847656,136.52407836914062,137.03428649902344,0.43951416015625
/content/split/unzipped/split/test/CORROSION/e6b7fa2137.jpg,test,CORROSION,0.2081146240234375,3102.1143706424305,0.06445548999154475,0.010958302811830764,0.7131606930850769,7.3352616878522845,110.53662109375,130.51373291015625,131.16746520996094,0.4122314453125
/content/split/unzipped/split/test/CORROSION/e70a162fc8.jpg,test,CORROSION,0.1743927001953125,1474.437328809761,0.1001824790013362,0.0177761102238377,0.8655119174306863,6.957778195139057,137.62100219726562,127.88772583007812,141.8103790283203,0.45123291015625
/content/split/unzipped/split/test/CORROSION/ea7e00bd2c.jpg,test,CORROSION,0.342315673828125,6248.416038969124,0.0304984151508592,0.017053861744291132,0.4058777035043284,6.559153682072633,121.62228393554688,139.9143524169922,141.08908081054688,0.31976318359375
/content/split/unzipped/split/test/CORROSION/f0a1dbcd00.jpg,test,CORROSION,0.0515594482421875,879.7208976593625,0.3352054311662337,0.05983976155670706,0.9206030527364918,6.339940193521539,160.15811157226562,128.75469970703125,121.61262512207031,0.47509765625
/content/split/unzipped/split/test/CORROSION/f3dbc01a8b.jpg,test,CORROSION,0.0589141845703125,855.0791365786852,0.14741771952855082,0.03481660524412702,0.9217447580666497,7.1855862912386295,171.9287109375,128.21253967285156,123.12249755859375,0.4640655517578125
/content/split/unzipped/split/test/CORROSION/f7fc4f41aa.jpg,test,CORROSION,0.118499755859375,1453.5944814492032,0.10936923647081197,0.013905675471268007,0.8658895735019327,7.576944738315668,153.17723083496094,129.12847900390625,136.675048828125,0.472015380859375
/content/split/unzipped/split/test/CORROSION/fc726ad667.jpg,test,CORROSION,0.135345458984375,2498.6889784611553,0.09034325738633911,0.012788158111927357,0.7691664818027518,7.334812236208849,118.87742614746094,132.57676696777344,144.19947814941406,0.4549407958984375
/content/split/unzipped/split/test/CORROSION/fd77b28bb5.jpg,test,CORROSION,0.0976715087890625,1214.754482071713,0.18197986259217053,0.03466846427911037,0.8887992802976453,6.917430663557955,111.98820495605469,128.7440185546875,124.12077331542969,0.4986114501953125
/content/split/unzipped/split/test/CORROSION/images.jpg,test,CORROSION,0.145233154296875,1149.215030502988,0.08862208957681268,0.015994936591460708,0.8927501190672005,6.9970235633899645,119.5894775390625,134.82554626464844,144.7919464111328,0.469573974609375
/content/split/unzipped/split/test/CORROSION/photo-1585572214973-0fd84fd354fd.jpg,test,CORROSION,0.2260589599609375,3286.764769048805,0.04891130509164085,0.009319410203816242,0.6961196478462076,7.435793509778131,92.03388977050781,130.83792114257812,134.25213623046875,0.417816162109375
/content/split/unzipped/split/test/CORROSION/photo-1596236070478-61757bae07ca.jpg,test,CORROSION,0.3278961181640625,3909.65453809761,0.030802162890833873,0.009855067030684112,0.641277537116019,7.127783410825245,166.33502197265625,130.7569580078125,133.9106903076172,0.3865509033203125
/content/split/unzipped/split/test/CORROSION/rusty-anchor-chain-dry-dock-260nw-1520400002.jpg,test,CORROSION,0.196624755859375,3045.9399900398407,0.09077259204386637,0.031120188712392163,0.720617087157711,7.266559878817439,113.39686584472656,132.13461303710938,136.60147094726562,0.4660797119140625
/content/split/unzipped/split/test/CORROSION/thick-rust-encrustation-on-very-heavy-duty-mooring-chain-abstract-rusty-metal-texture-metaphor-for-corrosion-weak-link-weak-point-weakness-PT724Y.jpg,test,CORROSION,0.2837371826171875,2918.374719870518,0.11212089607896708,0.07110797138079518,0.7236717969221245,6.843473991971544,134.1118621826172,134.81207275390625,128.7290802001953,0.3871002197265625
/content/split/unzipped/split/test/NOCORROSION/0aee9cae21.jpg,test,NOCORROSION,0.066436767578125,1552.0580334910355,0.19318713159298276,0.05084790477268807,0.8560729004689881,6.922337628355533,167.80909729003906,123.89054870605469,133.9430694580078,0.487457275390625
/content/split/unzipped/split/test/NOCORROSION/100e35cf19.jpg,test,NOCORROSION,0.2529296875,4141.7422030627495,0.0593147767566161,0.010482554118059905,0.6191625730725193,7.34196708963005,139.04502868652344,129.3076171875,112.34291076660156,0.35699462890625
/content/split/unzipped/split/test/NOCORROSION/119508577f.jpg,test,NOCORROSION,0.1694488525390625,2691.99671625996,0.18126523484945778,0.07820473080443471,0.7609628556087807,7.302706355463894,151.3575439453125,129.97940063476562,133.67630004882812,0.45574951171875
/content/split/unzipped/split/test/NOCORROSION/139e26a35e.jpg,test,NOCORROSION,0.08209228515625,2490.688013570717,0.5256084784817302,0.4853054757363016,0.8756245072451988,3.8842436543328915,238.26869201660156,126.14659118652344,128.62445068359375,0.4614105224609375
/content/split/unzipped/split/test/NOCORROSION/145d3193ac.jpg,test,NOCORROSION,0.057037353515625,1097.1608410109561,0.32425695847873726,0.05420534968143355,0.9002810973895661,7.046455951889125,124.85610961914062,128.3270721435547,124.47462463378906,0.4575347900390625
/content/split/unzipped/split/test/NOCORROSION/1aa8de8011.jpg,test,NOCORROSION,0.11138916015625,630.0307364292829,0.5377660878135107,0.3575279366284517,0.9610124561328447,4.6914912241307025,217.9522705078125,129.470458984375,129.47589111328125,0.4324951171875
/content/split/unzipped/split/test/NOCORROSION/1aca129d1a.jpg,test,NOCORROSION,0.104827880859375,1867.0795256474107,0.5442719707282359,0.3483300743430053,0.8891897080179176,5.065146159017436,178.34666442871094,129.05812072753906,129.56109619140625,0.613861083984375
/content/split/unzipped/split/test/NOCORROSION/1e5f617706.jpg,test,NOCORROSION,0.2312164306640625,5197.802555403386,0.030978413594480114,0.006758158473170919,0.5240699245949623,7.717532795965424,140.4576873779297,128.1711883544922,126.77055358886719,0.43206787109375
/content/split/unzipped/split/test/NOCORROSION/20d76b56f6.jpg,test,NOCORROSION,0.08111572265625,1392.5422839890439,0.2436631282832321,0.10773196459421495,0.8575161330315572,6.9160640752497775,84.86491394042969,128.8371124267578,131.29989624023438,0.4932708740234375
/content/split/unzipped/split/test/NOCORROSION/234a7b1a7a.jpg,test,NOCORROSION,0.0590667724609375,758.5361678286854,0.27663036185757206,0.04570103728004609,0.9318603524521206,7.19925117144695,148.5950469970703,128.0277099609375,128.00950622558594,0.4927215576171875
/content/split/unzipped/split/test/NOCORROSION/23f443e932.jpg,test,NOCORROSION,0.037139892578125,1214.1513166085656,0.7272315759254706,0.6349033144494475,0.9410936120185458,2.9298437837254774,235.19906616210938,127.32164001464844,129.73187255859375,0.3238677978515625
/content/split/unzipped/split/test/NOCORROSION/271e8c2423.jpg,test,NOCORROSION,0.042877197265625,561.1660078436255,0.22530622739505074,0.033337097557696545,0.9480653883715292,7.112780276366406,126.90168762207031,132.083740234375,127.56484985351562,0.4994049072265625
